pmid,g2p_id
36184779,G2P01590
36185032,G2P01307
36186435,G2P02574
36186627,G2P00427
36186723,G2P00828
36190588,G2P00373
36190665,G2P03341
36193716,G2P00346
36194362,G2P01307
36194927,G2P01045
36195906,G2P00949
36197437,G2P03482
36198807,G2P00979
36200032,G2P02603
36200388,G2P03396
36201163,G2P00989
36202297,G2P02854
36202533,G2P03132
36207829,G2P00672
36207832,G2P01099
36209511,G2P00569
36210549,G2P01432
36213153,G2P01621
36213268,G2P00346
36215968,G2P00072
36216457,G2P01289
36219479,G2P00658
36221365,G2P00410
36223877,G2P00548;G2P02885
36224263,G2P01058
36225105,G2P00684
36225977,G2P03007
36226401,G2P00410
36231052,G2P01291
36232299,G2P01507
36237607,G2P00251
36238412,G2P00410
36239750,G2P00410
36241386,G2P03513
36243722,G2P02221
36244082,G2P01058
36245711,G2P00054;G2P00352
36245975,G2P00875
36246604,G2P01301;G2P00672;G2P00275
36247900,G2P00339
36247901,G2P03750
36249605,G2P00011
36251260,G2P00410
36251950,G2P02647
36254543,G2P01552
36256512,G2P00303
36257327,G2P01578
36261288,G2P00120;G2P01542
36262091,G2P01899
36263152,G2P01326
36263329,G2P01406
36263782,G2P01732;G2P01731;G2P02876
36265746,G2P01487
36267862,G2P00289
36268827,G2P02773
36271508,G2P01236
36271811,G2P00747;G2P00913
36273155,G2P02909
36273444,G2P00507
36274670,G2P03312
36275919,G2P01895
36277850,G2P03124
36279852,G2P01167
36281281,G2P01419
36282036,G2P00963
36291375,G2P00305
36291422,G2P00841;G2P01077;G2P03310;G2P02988
36291989,G2P01337
36292621,G2P01377;G2P00871
36292677,G2P00782
36292982,G2P03144
36303089,G2P00082
36303552,G2P00088
36305450,G2P02809
36307213,G2P01013
36307226,G2P00923
36308023,G2P01248
36308390,G2P03437
36308480,G2P01196;G2P01114;G2P01379;G2P00038;G2P00492
36308754,G2P01716
36309462,G2P01095
36310651,G2P00764
36312475,G2P02068
36315648,G2P00253
36316724,G2P01586
36317063,G2P00410
36317361,G2P01236
36317804,G2P01602
36321748,G2P01021
36322151,G2P03439
36322898,G2P00244;G2P00144
36323522,G2P00251
36324500,G2P00831
36324970,G2P01260;G2P00346
36325687,G2P00314;G2P00100;G2P01443
36326072,G2P01858;G2P03124;G2P02315
36328362,G2P00492;G2P00038
36329418,G2P02870
36331550,G2P00546
36331689,G2P02856
36333938,G2P00172;G2P00399;G2P00906;G2P00807;G2P00420
36333985,G2P00423
36334264,G2P00309
36334618,G2P00752
36334884,G2P00937
36335629,G2P00067
36339945,G2P00410
36340543,G2P00410
36340607,G2P00100
36340727,G2P01470
36341038,G2P00986
36341171,G2P00855
36344336,G2P01058
36348061,G2P00284
36349561,G2P00122
36351433,G2P02992
36351670,G2P00908
36352647,G2P02885
36352688,G2P00196
36355592,G2P00828
36356440,G2P01903
36357165,G2P03421
36357319,G2P03486
36361691,G2P00033;G2P01716
36367278,G2P01709
36369330,G2P00234
36369907,G2P00934
36374152,G2P00645
36376245,G2P00334
36381924,G2P01334
36383066,G2P02863
36384198,G2P01414
36384726,G2P00080
36384734,G2P00786
36386110,G2P02556
36386837,G2P00761
36389384,G2P00802
36393898,G2P00077
36397260,G2P00275
36397776,G2P00599
36399134,G2P01651
36400059,G2P00410
36401625,G2P01657
36402365,G2P02773
36402401,G2P01720
36403185,G2P01284
36405439,G2P01258
36406119,G2P00344
36408521,G2P01036
36411470,G2P00410
36413568,G2P02850
36414205,G2P01286
36414630,G2P02555
36415709,G2P00045
36416207,G2P00509
36416459,G2P03485
36419139,G2P00833
36419348,G2P00467
36420660,G2P00162
36421828,G2P01235
36425948,G2P00631
36426412,G2P02632
36427971,G2P01244
36430690,G2P00130
36433683,G2P03474
36434327,G2P00832
36434914,G2P02840
36438053,G2P00447
36439650,G2P00235
36441600,G2P00403
36444135,G2P01621
36444396,G2P00284
36447112,G2P03166
36447830,G2P00611
36450866,G2P01210
36451910,G2P01089
36454653,G2P02917
36456471,G2P03142
36457943,G2P00748
36458135,G2P00919
36458808,G2P00505
36459360,G2P02933
36460282,G2P02770
36460951,G2P00258
36461789,G2P02077
36463171,G2P00934
36463940,G2P01559;G2P00731;G2P00906
36466803,G2P02909
36467484,G2P01548
36468000,G2P01531
36470372,G2P00520
36470856,G2P02854
36471706,G2P00251
36473599,G2P01720
36474027,G2P00458;G2P00172;G2P02421
36475161,G2P01262
36475338,G2P01106
36476360,G2P01087
36477332,G2P03328
36483469,G2P01032
36494820,G2P00755
36495114,G2P00355
36495474,G2P00036
36496429,G2P03441
36498862,G2P01664
36499355,G2P01137
36502875,G2P00410
36503923,G2P01053
36504316,G2P00601
36505128,G2P01013
36506307,G2P00154
36507137,G2P02492
36509837,G2P03456
36510364,G2P01408
36511359,G2P00140
36511482,G2P00777
36516086,G2P03026
36516925,G2P01621
36518302,G2P01327
36520152,G2P03200
36520254,G2P03437
36522252,G2P01730
36523694,G2P03183
36524102,G2P01112
36524384,G2P00160
36528660,G2P00877
36529650,G2P00410
36530372,G2P01365
36531228,G2P01542
36531685,G2P01459
36531768,G2P00368
36531959,G2P02639
36535243,G2P00121;G2P02585
36535781,G2P01923;G2P01492
36537976,G2P00294
36538131,G2P01055
36541215,G2P01284
36541930,G2P00258
36544138,G2P00020;G2P03474
36546711,G2P01459
36552944,G2P01974
36553283,G2P01498
36553323,G2P01491
36553410,G2P02779
36553453,G2P01648
36553464,G2P01253
36553519,G2P03414
36553582,G2P00152
36553633,G2P01021
36555701,G2P00979
36556938,G2P00507
36561018,G2P02773
36563179,G2P02585;G2P01923
36563894,G2P01401
36564961,G2P00381
36566191,G2P03310
36566878,G2P00841
36567323,G2P00855
36567511,G2P00019
36568367,G2P02077
36568436,G2P01328
36571524,G2P00251;G2P01128;G2P01652;G2P03722
36576140,G2P01978
36576601,G2P00843
36577365,G2P01578
36577449,G2P01900
36578049,G2P00169
36579437,G2P00158;G2P00333;G2P00764;G2P01394
36581928,G2P00069
36582279,G2P01013
36582665,G2P01459
36583018,G2P00454
36583511,G2P00944
36584339,G2P01114
36587142,G2P00367
36588752,G2P01602
36588759,G2P03067
36588763,G2P01702
36595458,G2P02902
36596294,G2P01621
36597332,G2P02975
36597617,G2P01561
36598218,G2P00334
36601030,G2P01115
36604563,G2P01621
36606277,G2P00120
36610237,G2P01212
36612057,G2P00410
36617093,G2P00647
36618935,G2P01597
36619412,G2P00805
36619507,G2P01128;G2P01596
36619921,G2P02068
36620387,G2P00088
36621119,G2P02559
36622389,G2P00865
36623811,G2P00676
36625631,G2P01128
36627244,G2P01621
36627765,G2P03452
36628231,G2P00240;G2P00351
36628393,G2P02068
36628429,G2P01085
36628841,G2P01621
36629684,G2P00410
36630271,G2P00353
36631813,G2P03706
36632547,G2P01534
36634586,G2P01578
36635699,G2P01649
36636022,G2P01384
36636459,G2P01629
36636595,G2P01720
36636633,G2P01463
36637081,G2P00410
36639848,G2P00420
36641684,G2P01621
36646053,G2P01578
36647593,G2P00829
36647757,G2P01256
36648078,G2P00334
36648771,G2P00362
36651673,G2P00458;G2P00738
36651988,G2P01502
36654993,G2P00496
36655627,G2P03324
36660028,G2P00669
36670197,G2P02447
36670626,G2P00149
36672242,G2P00777
36672881,G2P01278
36672906,G2P00210
36672955,G2P01621
36675067,G2P01412
36675723,G2P00275
36676725,G2P00344
36680497,G2P02844
36682331,G2P01307
36683851,G2P02567
36684546,G2P01456
36684552,G2P00944
36685585,G2P00698
36685872,G2P00855
36685931,G2P00275;G2P01908
36685982,G2P01139
36691356,G2P00525
36691917,G2P02549
36692225,G2P00355
36692708,G2P03046
36693729,G2P01128
36697461,G2P01621
36698945,G2P03113
36699462,G2P01506
36699804,G2P00924
36702506,G2P00270
36703904,G2P00458;G2P00209
36704142,G2P01307
36704348,G2P00384
36710374,G2P02556
36711630,G2P02999
36712782,G2P02630
36713053,G2P01024
36713411,G2P01541
36714562,G2P00055;G2P01519
36717740,G2P01096
36718996,G2P02236
36719165,G2P00215;G2P00536
36720299,G2P00709
36721834,G2P01621
36722173,G2P00795
36724812,G2P02559
36726904,G2P01456
36727013,G2P00588
36728218,G2P00322
36729370,G2P00023
36731423,G2P00807;G2P01245
36732661,G2P02555
36733764,G2P03750
36734258,G2P01221
36739965,G2P01533
36740266,G2P00887
36741059,G2P00319
36742021,G2P00637
36743429,G2P00646
36746065,G2P00887
36747105,G2P02884
36748365,G2P00667
36749229,G2P00179;G2P00858
36749450,G2P01260;G2P00346
36750760,G2P00570
36750981,G2P00410
36752093,G2P00597
36755238,G2P02821
36755623,G2P03299
36757671,G2P00876
36757831,G2P03526
36760995,G2P03310
36761691,G2P00355
36765070,G2P03428
36768194,G2P01533
36768582,G2P00694
36771238,G2P00857
36772973,G2P01160
36773198,G2P01881
36774261,G2P00251
36776130,G2P03386
36776842,G2P00328
36777707,G2P00741
36777711,G2P00634
36777792,G2P00881
36779069,G2P00496
36779112,G2P00182
36779245,G2P00594
36779776,G2P00576
36781206,G2P03007
36781956,G2P01621
36787440,G2P01301;G2P01428;G2P00672;G2P00647
36789625,G2P00410
36789964,G2P00388;G2P00283
36790509,G2P00258
36790797,G2P01263
36792186,G2P00410
36793218,G2P03174
36796138,G2P03142
36796510,G2P00866
36797065,G2P01175
36797465,G2P01490
36797513,G2P01733
36798868,G2P00097
36800024,G2P03320
36803301,G2P00472;G2P01696;G2P00316
36803953,G2P00410
36804759,G2P02899
36807032,G2P00951
36807241,G2P00664
36808708,G2P01334
36810639,G2P01355
36811272,G2P00502;G2P00783
36815763,G2P01672
36816038,G2P03007
36817643,G2P00163
36820543,G2P00284
36825041,G2P00247
36826055,G2P00872
36827025,G2P00088
36830778,G2P00841;G2P03310
36831819,G2P00658
36832525,G2P00828
36833170,G2P00435
36833185,G2P00094
36833222,G2P01583
36833249,G2P01125
36833273,G2P00559
36833358,G2P01463
36833418,G2P00683
36833437,G2P01531
36836222,G2P00080
36840359,G2P01876
36843287,G2P02549
36843439,G2P00080
36843716,G2P01555
36844761,G2P03310
36845377,G2P00275
36845779,G2P00062
36849527,G2P00789
36849695,G2P01093
36849876,G2P00396;G2P00841;G2P01399;G2P03310;G2P00338
36853234,G2P03420
36854336,G2P01076
36855716,G2P00042
36856321,G2P01879
36859260,G2P01257
36864285,G2P02007;G2P01567
36867574,G2P01283
36868207,G2P03471
36868957,G2P01088
36869352,G2P01621
36869887,G2P03051
36870948,G2P01023;G2P01018
36871412,G2P00980
36871884,G2P00683
36873092,G2P01408
36873386,G2P00043
36873671,G2P00240
36873942,G2P02945
36876345,G2P01481
36876541,G2P03296
36879246,G2P01023
36879850,G2P00476
36880793,G2P00210
36883684,G2P00113
36890565,G2P01643
36892712,G2P00229
36893073,G2P00660
36893608,G2P02977
36895461,G2P00241
36896486,G2P00512
36896612,G2P02828
36897649,G2P01245
36897941,G2P01712
36899919,G2P00599
36905087,G2P02624
36905680,G2P00960
36905929,G2P01621
36907956,G2P00182
36909054,G2P01236
36910591,G2P00803
36911030,G2P01578
36913149,G2P00461
36915258,G2P00731
36917807,G2P01061
36918699,G2P00849
36919607,G2P02648
36920481,G2P01896
36922284,G2P00601
36922472,G2P03176
36925663,G2P01574
36926131,G2P00547
36927562,G2P00442
36927652,G2P00946
36930492,G2P00228
36930806,G2P01222
36931687,G2P00540
36932801,G2P01384
36932902,G2P01235
36934516,G2P00645
36935417,G2P03552
36936396,G2P00502
36936868,G2P00275
36937657,G2P02624
36937905,G2P01590
36937962,G2P01631
36937980,G2P00088
36938875,G2P00082
36939501,G2P00706
36942595,G2P01020
36945405,G2P03543
36946373,G2P02996
36948288,G2P00638;G2P01222;G2P01548
36948406,G2P01244
36950254,G2P01488;G2P00055
36951468,G2P00423
36952639,G2P00111
36959127,G2P01786
36959467,G2P02021
36960434,G2P00335;G2P00067;G2P02977;G2P01211;G2P01907
36964621,G2P00510
36969289,G2P01741
36970132,G2P00492
36970549,G2P01110
36974356,G2P02629
36976648,G2P01166
36977548,G2P00355
36977604,G2P00413
36980084,G2P00802
36980822,G2P01088
36980870,G2P01036
36980948,G2P02870
36981010,G2P01874
36982718,G2P00951
36983033,G2P00786
36983625,G2P01555
36987449,G2P01554
36990253,G2P01908
36993588,G2P02556;G2P01088
36993737,G2P00034
36995996,G2P00547
36996668,G2P00818
36996813,G2P03498
37000069,G2P01863
37000960,G2P00631
37001142,G2P00955
37002192,G2P02870
37003183,G2P01701
37003303,G2P03374
37003573,G2P01303
37003989,G2P01032
37007359,G2P00658
37007936,G2P00668
37009120,G2P01263
37009414,G2P03477
37014306,G2P01278
37017251,G2P00741
37018822,G2P00573
37022334,G2P00029
37023487,G2P03144;G2P01750
37025448,G2P00410
37025457,G2P01406
37025988,G2P01407
37030608,G2P00251
37031326,G2P01017
37031571,G2P01760
37033560,G2P02942
37034047,G2P00809
37034444,G2P00548
37035454,G2P01112
37041148,G2P03399
37041709,G2P00413
37042760,G2P00528;G2P00536;G2P00964;G2P01394;G2P00915
37045840,G2P01091
37048624,G2P00275
37055165,G2P00662
37056130,G2P00548
37056358,G2P01128
37059841,G2P02367
37061734,G2P02965
37063680,G2P01270
37064331,G2P02368;G2P02760;G2P01432
37064341,G2P01143
37065350,G2P00554;G2P00905;G2P01544
37067177,G2P01656
37069863,G2P00035
37070046,G2P00568
37071290,G2P03578
37072624,G2P00774;G2P02877
37072824,G2P00944
37073207,G2P00855
37074537,G2P01646
37075569,G2P01406
37077539,G2P01337
37087885,G2P00236;G2P01380
37088138,G2P00410;G2P01636;G2P01092
37088798,G2P00523
37090027,G2P00413
37090400,G2P00410
37090824,G2P02589
37090835,G2P01653
37091475,G2P01194
37092890,G2P01193
37094863,G2P02380
37095468,G2P00410
37100787,G2P00668
37101857,G2P01093
37101999,G2P00054
37102570,G2P03754
37107568,G2P00987
37107610,G2P02415
37107643,G2P00034
37107689,G2P01537
37108593,G2P01399
37114835,G2P01596
37114940,G2P00111
37118808,G2P02492
37120077,G2P00683
37120535,G2P00535
37121024,G2P01492
37121229,G2P01043
37122511,G2P00527
37124240,G2P01732;G2P01731
37125634,G2P01980
37131081,G2P00031
37132248,G2P03309
37139236,G2P01307
37139525,G2P03132
37141942,G2P00037
37143466,G2P00410
37144154,G2P00446
37148062,G2P00855
37150818,G2P01213
37151360,G2P01891
37151871,G2P00235
37152320,G2P01210;G2P03118
37152433,G2P01716;G2P00033
37154149,G2P02554
37154862,G2P00698
37157789,G2P00211
37157895,G2P02561
37159414,G2P02877
37160702,G2P00684;G2P01518
37163122,G2P01574
37163579,G2P01126
37163803,G2P01102
37165311,G2P00237
37165752,G2P02759
37165954,G2P00633;G2P01222
37166538,G2P01596
37168666,G2P01076;G2P01862
37168918,G2P00080
37170693,G2P00466;G2P00024
37173860,G2P01636
37176748,G2P01050
37180333,G2P00224
37180418,G2P00536
37181555,G2P01629
37181996,G2P00410
37182232,G2P01294
37182895,G2P00645
37183149,G2P00558
37183566,G2P02238
37183616,G2P00410
37184081,G2P01433
37184613,G2P00278
37185129,G2P01284
37188450,G2P03007;G2P03006
37189188,G2P01668;G2P01293;G2P03361;G2P03386;G2P03384
37189870,G2P02368
37189891,G2P00423
37189952,G2P01055
37190896,G2P01858
37191084,G2P03179
37194416,G2P03440
37195360,G2P02577
37197784,G2P01200
37201580,G2P01722
37202112,G2P01606
37203864,G2P00864
37204045,G2P00215
37204304,G2P00694
37205247,G2P00631
37205401,G2P00658
37205953,G2P00777
37206584,G2P00535
37206983,G2P01868;G2P00198
37207470,G2P00473
37208246,G2P00070;G2P01127;G2P02841
37209493,G2P00424
37214396,G2P00229
37215006,G2P01128
37217920,G2P00899
37219861,G2P01621
37220549,G2P01049
37221585,G2P00873
37221934,G2P00355
37224215,G2P03026
37224763,G2P00536
37226647,G2P01624
37226891,G2P00298
37228909,G2P00321
37228935,G2P01573
37228977,G2P01636
37229023,G2P01740
37230223,G2P01244
37232218,G2P03683
37237456,G2P03588
37238595,G2P00410
37239101,G2P02068
37239392,G2P03001
37239476,G2P03304
37239976,G2P00433;G2P00579;G2P00946;G2P00868
37240454,G2P00101;G2P01143
37243350,G2P01399
37244032,G2P00082
37248219,G2P01009
37248554,G2P00007
37248744,G2P01289
37249323,G2P00591;G2P01032
37250406,G2P00435
37251668,G2P01408
37252421,G2P00410
37254189,G2P01621
37257665,G2P00330
37258992,G2P01498
37259271,G2P00195
37259549,G2P00120
37259768,G2P00304;G2P03577;G2P03578
37267898,G2P03026
37268768,G2P01235
37270786,G2P00442
37271660,G2P01457
37272772,G2P02919
37274198,G2P01160
37277924,G2P03296
37278761,G2P01513
37280227,G2P03392
37280710,G2P01095
37280783,G2P00410
37282850,G2P00793;G2P01631
37283908,G2P03125;G2P01013
37285827,G2P01585
37287651,G2P00410
37288276,G2P02559
37293956,G2P01443
37296241,G2P01408
37296540,G2P00458;G2P00738
37296768,G2P01329
37303095,G2P02859
37303278,G2P01709
37303410,G2P00599
37303953,G2P01713
37306888,G2P02559
37311648,G2P01155
37313861,G2P01492
37314156,G2P01133
37317175,G2P01011
37321544,G2P02843
37323250,G2P00370
37325673,G2P01011
37325898,G2P01173
37330374,G2P02008
37331002,G2P01710
37331934,G2P00650
37333224,G2P02980
37337538,G2P00492
37337569,G2P02974
37337996,G2P02854
37340830,G2P01235
37342771,G2P01566;G2P00236
37346832,G2P01099
37347055,G2P00117
37348364,G2P03050
37350193,G2P00761
37351323,G2P02862
37352860,G2P03515
37353803,G2P00410
37353964,G2P01500
37356182,G2P02379
37356817,G2P01355
37358380,G2P01762
37358920,G2P00082
37361548,G2P01217;G2P03477
37365508,G2P00208
37368068,G2P02802
37369308,G2P03505
37371763,G2P00951
37377599,G2P00434
37384111,G2P01269
37385334,G2P00699
37390946,G2P01099
37392087,G2P00683
37392332,G2P02627
37392669,G2P02998;G2P02978
37395973,G2P00111
37397566,G2P03384
37398376,G2P02907
37398799,G2P00413
37403138,G2P01333
37403762,G2P03519
37404559,G2P00944
37407264,G2P01128
37407569,G2P03310
37408200,G2P01278;G2P00460
37409333,G2P02935
37421173,G2P00915
37421234,G2P00275
37422136,G2P01245
37422836,G2P03324
37425136,G2P00599
37425688,G2P03724
37426870,G2P00828
37427042,G2P01632
37428623,G2P01900;G2P03176
37432518,G2P00113
37434517,G2P02902
37438545,G2P00872
37439038,G2P00881
37440454,G2P01207
37440794,G2P01608
37441478,G2P00950;G2P01506
37441566,G2P00808
37442961,G2P00413
37443631,G2P00144
37448607,G2P00410
37450557,G2P01363;G2P01583;G2P00424;G2P01503
37451268,G2P03467
37451886,G2P00263
37454964,G2P00799;G2P01002
37457006,G2P00319
37458337,G2P00981
37458522,G2P00024
37458831,G2P01295
37459438,G2P03571
37460236,G2P01720
37462082,G2P02641
37465909,G2P00321
37467773,G2P00251
37469362,G2P00098
37469961,G2P00553
37471196,G2P00410
1279971,G2P00447
1281049,G2P00302
1293178,G2P00410
1293379,G2P00684
1301192,G2P00182
1301200,G2P00275
1301205,G2P01621
1301925,G2P00341
1301945,G2P00114
1302001,G2P00796
1302009,G2P01384
1303211,G2P00951
1307253,G2P01621
1307495,G2P00275
1308353,G2P00577
1322637,G2P01042
1338905,G2P00198
1347149,G2P00577
1347772,G2P00507
1351032,G2P00410
1353666,G2P00042
1353862,G2P01621
1357595,G2P00302
1359047,G2P00410
1359563,G2P00491
1362223,G2P01621
1362412,G2P00680
1363837,G2P00275
1373975,G2P00447
1401056,G2P00934
1409720,G2P00284
1415255,G2P00782
1415326,G2P01621
1427881,G2P01115
1430233,G2P00507
1434518,G2P01115
1444917,G2P00798
1453433,G2P00235
1461383,G2P00499
1480857,G2P00410
1483690,G2P00410
1488991,G2P01621
1493152,G2P00549
1504617,G2P00658
1506920,G2P01621
1523507,G2P00410
1532289,G2P01042
1537352,G2P01621
1550586,G2P00951
1551671,G2P00749
1552307,G2P01621
1561151,G2P00507
1579251,G2P01621
1588015,G2P01159
1596091,G2P00410
1605196,G2P00658
1605252,G2P01621
1606713,G2P00860
1618490,G2P01621
1619635,G2P00749
1627356,G2P00088
1631684,G2P00787
1632439,G2P01621
1642269,G2P00410
1652893,G2P01106
1653675,G2P01621
1671847,G2P00275
1671881,G2P00275
1674714,G2P00275
1679030,G2P00275
1683208,G2P00507
1684565,G2P01621
1694797,G2P01621
1703244,G2P01621
1705575,G2P00184
1707593,G2P01407
1709636,G2P00275
1718984,G2P00021
1743216,G2P01666
1745328,G2P01621
1746881,G2P00341
1752359,G2P00507
1757094,G2P01621
1757963,G2P01621
1775137,G2P00507
1779615,G2P00150
1779623,G2P00876
1781380,G2P00698
1810882,G2P00410
1817041,G2P00946
1822806,G2P01621
1825792,G2P01042;G2P00373
1831492,G2P00341
1832817,G2P01042
1833974,G2P01042
1840549,G2P01115
1840869,G2P01621
1851486,G2P01621
1852206,G2P01013
1879825,G2P01307
1897530,G2P00341
1907534,G2P00423
1907799,G2P00684
1915858,G2P01527
1921260,G2P01621
1925679,G2P00616
1943683,G2P00876
1944822,G2P01621
1951426,G2P00283
1952650,G2P00410
1957648,G2P01621
1958538,G2P00507
1959220,G2P00341
1963538,G2P01578
1968008,G2P01621
1968788,G2P01621
1971144,G2P00275
1972503,G2P00491
1974409,G2P00946
1975561,G2P00373
1979724,G2P01621
1981468,G2P00042
1981771,G2P01621
1983039,G2P00283
1999345,G2P01621;G2P01227
2006152,G2P00275
2006879,G2P00370
2007933,G2P00828
2018035,G2P00275
2027491,G2P00647
2035532,G2P00275
2044610,G2P00150
2071149,G2P00275
2073748,G2P01621
2103316,G2P00473
2112477,G2P00235
2121988,G2P00021
2127842,G2P00410
2138584,G2P01394
2157843,G2P01511
2200624,G2P01621
2222245,G2P00499
2234319,G2P00790
2246772,G2P00873
2255172,G2P00088
2260570,G2P00341
2272503,G2P01621
2273553,G2P01621
2277382,G2P01621
2295701,G2P00021
2312040,G2P01208
2316519,G2P01621
2365823,G2P00003
2370295,G2P00507
2378353,G2P00684
2395160,G2P01621
2430776,G2P01621
2483108,G2P01440
2492647,G2P00410
2497236,G2P00410
2511319,G2P00410
2511845,G2P01189
2516455,G2P00410
2517814,G2P00410
2518508,G2P00410
2518513,G2P00410
2521932,G2P01042
2535440,G2P00642;G2P01175
2540306,G2P00341
2554028,G2P01551
2557720,G2P01227
2563072,G2P00673
2564327,G2P01227
2564729,G2P00275
2567724,G2P01578
2570020,G2P00235
2575670,G2P01621
2576180,G2P01115
2590130,G2P01621
2594783,G2P00507
2598484,G2P00275
2606484,G2P00275
2610487,G2P01621
2662210,G2P01621
2663627,G2P01621
2673003,G2P01621
2674948,G2P01621
2688421,G2P01175
2707281,G2P00088
2711136,G2P01621
2716962,G2P00654;G2P00369
2717533,G2P01307
2726768,G2P00235
